ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
BRGSF,Bergs Timber AB (publ),2018-07-05T09:15:00.000Z,TAS,0.12,0.21,75,EDT,-14400000,EQUITY
FBGGF,Fabege AB (publ),2018-07-06T02:00:00.000Z,TAS,0.87,0.9,3.33,EDT,-14400000,EQUITY
IDTVF,AB Industrivärden (publ),2018-07-05T04:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BABB,'BAB, Inc.',2018-07-05T14:48:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HTSUF,'Hisamitsu Pharmaceutical Co., Inc.',2018-07-06T02:00:00.000Z,TAS,57.4,41.27,-28.1,EDT,-14400000,EQUITY
TSIHF,'TSI Holdings Co.,Ltd.',2018-07-06T02:00:00.000Z,TAS,,5.84,,EDT,-14400000,EQUITY
TCLHF,TCL Electronics Holdings Limited,2018-07-05T06:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
RHUHF,Richelieu Hardware Ltd.,2018-07-05T13:18:00.000Z,TAS,0.33,0.31,-4.62,EDT,-14400000,EQUITY
PSMT,'PriceSmart, Inc.',2018-07-05T16:00:00.000Z,TAS,0.63,0.61,-3.63,EDT,-14400000,EQUITY
TCYSF,Tecsys Inc.,2018-07-05T17:04:00.000Z,TAS,0.12,0.13,5.69,EDT,-14400000,EQUITY
THTX,Theratechnologies Inc.,2018-07-05T08:14:00.000Z,TAS,-0.02,-0.02,0,EDT,-14400000,EQUITY
